codigo_municipio,nome_municipio,ano_referencia,populacao,rad_pop,pib,estado,lat,lon
3502606,Aparecida d'Oeste (SP),2022,4086,691.4457622806834,168206,SP,-20.478810357772353,-50.92197711225338
3514205,Dolcinópolis (SP),2022,2207,592.8059722917847,63005,SP,-20.117234047746738,-50.52828920269503
3515202,Estrela d'Oeste (SP),2022,9417,837.2747484673415,1211780,SP,-20.265733272320585,-50.411465025714556
3515509,Fernandópolis (SP),2022,71186,1248.3707867870553,2760929,SP,-20.271719690038527,-50.28302417335714
3518008,Guarani d'Oeste (SP),2022,1968,575.2878263887083,38175,SP,-20.06682550651005,-50.34460480978392
3520707,Indiaporã (SP),2022,4035,689.3584986601519,121298,SP,-19.947918511243387,-50.263686884763445
3524808,Jales (SP),2022,48776,1165.3188828325751,2384962,SP,-20.28579732492374,-50.55409920975214
3528205,Macedônia (SP),2022,3963,686.3719180841238,93684,SP,-20.098080689034685,-50.18154799364407
3529104,Marinópolis (SP),2022,1860,566.7577918961344,42490,SP,-20.479884204297164,-50.83233440987931
3529609,Meridiano (SP),2022,4572,710.2622884238358,399566,SP,-20.398202214822295,-50.1866531619681
3530003,Mira Estrela (SP),2022,3126,647.6240932933645,67283,SP,-19.951752616241468,-50.12431581386094
3535200,Palmeira d'Oeste (SP),2022,8903,827.0344740952446,231468,SP,-20.438943623057348,-50.74878029968972
3535903,Paranapuã (SP),2022,4031,689.1938119980646,135993,SP,-20.063768127593953,-50.59403107696528
3536901,Pedranópolis (SP),2022,2787,629.2806289985425,84614,SP,-20.210100604418134,-50.10701685185274
3540408,Populina (SP),2022,4127,693.1072048903469,120314,SP,-19.907282668998285,-50.517286571974566
3544509,Rubinéia (SP),2022,3833,680.8565254737164,145707,SP,-20.249678600311846,-51.01830125866817
3545704,Santa Albertina (SP),2022,6393,767.8944904704515,277755,SP,-20.01414858335697,-50.72770552666068
3546108,Santa Clara d'Oeste (SP),2022,2598,618.1886217645817,101021,SP,-20.066889104757262,-50.90842920055513
3546603,Santa Fé do Sul (SP),2022,34794,1093.5303679889832,1681363,SP,-20.24183434452605,-50.95015916423094
3547205,Santana da Ponte Pensa (SP),2022,1670,550.6499129142775,45598,SP,-20.26071536258069,-50.79710110425345
3547403,Santa Rita d'Oeste (SP),2022,2733,626.1802499658028,82817,SP,-20.097127876583453,-50.8127103580623
3549003,São Francisco (SP),2022,2602,618.4305684716307,50205,SP,-20.36577637921214,-50.675894606936254
3549201,São João das Duas Pontes (SP),2022,2580,617.095821867291,55919,SP,-20.408391412821963,-50.38344103159403
3554904,Três Fronteiras (SP),2022,6804,778.853191502843,130745,SP,-20.27372425701046,-50.86958711830855
3555307,Turmalina (SP),2022,1669,550.5610206754468,72580,SP,-20.083552746726582,-50.45673861989925
3555802,Urânia (SP),2022,8833,825.5993882162592,313528,SP,-20.20890958527709,-50.65252959556991
3501202,Álvares Florence (SP),2022,3915,684.3542447137556,135134,SP,-20.289526181419365,-49.920264188857644
3501806,Américo de Campos (SP),2022,5870,753.0091379910909,141692,SP,-20.289370508243056,-49.76797207868204
3510708,Cardoso (SP),2022,11345,871.7083720422552,372262,SP,-20.067172352980446,-49.947625216039846
3512902,Cosmorama (SP),2022,8719,823.2404396860152,622396,SP,-20.44253431702917,-49.774576644686555
3540309,Pontes Gestal (SP),2022,2387,604.9405813833068,115084,SP,-20.17481722962002,-49.7573811381317
3556107,Valentim Gentil (SP),2022,14098,912.7486939720444,459473,SP,-20.420494112596806,-50.10172177562802
3557105,Votuporanga (SP),2022,96634,1317.602305682024,4138149,SP,-20.457801046766523,-49.989089005152046
3500907,Altair (SP),2022,3451,663.6414778774453,126934,SP,-20.533341991551676,-49.093850445350036
3517901,Guaraci (SP),2022,10350,854.65250924511,449531,SP,-20.374696022391745,-49.00276754102236
3519808,Icém (SP),2022,7819,803.5888870328793,236126,SP,-20.367264367140198,-49.18530676437422
3533908,Olímpia (SP),2022,55074,1191.685097589116,3126541,SP,-20.705229736912226,-48.95959838157348
3534203,Orindiúva (SP),2022,6024,757.5103008637946,697766,SP,-20.20159238782742,-49.35549168233613
3536604,Paulo de Faria (SP),2022,7400,793.7447326000402,306079,SP,-20.06659487819762,-49.463401195135795
3544202,Riolândia (SP),2022,10309,853.9187785857964,313423,SP,-20.02352077639364,-49.70916329134681
3505500,Barretos (SP),2022,122485,1372.5865401715346,6174110,SP,-20.514132793752577,-48.651913678006764
3512001,Colina (SP),2022,18486,965.2608527113166,2117227,SP,-20.74617236666995,-48.58883647916439
3512100,Colômbia (SP),2022,6629,774.2608328874632,473153,SP,-20.266869646170704,-48.72172796018219
3517406,Guaíra (SP),2022,39279,1119.0350504751646,2984915,SP,-20.314011357519473,-48.364174957007016
3524204,Jaborandi (SP),2022,6221,763.1220892119727,174902,SP,-20.64998767958349,-48.415957345079846
3503000,Aramina (SP),2022,5420,739.2304344205462,172550,SP,-20.1450352547508,-47.82061595223299
3508207,Buritizal (SP),2022,4356,702.1282742953805,257455,SP,-20.20931557828039,-47.69293662308381
3517703,Guará (SP),2022,18606,966.5326791062181,749060,SP,-20.482587335900355,-47.775254139567984
3520103,Igarapava (SP),2022,26212,1035.0971846879397,1592921,SP,-20.06369114576857,-47.68247582342011
3521309,Ipuã (SP),2022,14454,917.5200082238445,506912,SP,-20.417487534291315,-48.06651123039808
3524105,Ituverava (SP),2022,37571,1109.6489802660708,2208547,SP,-20.32953924243889,-47.80962571488296
3529708,Miguelópolis (SP),2022,19441,975.1838048062266,1079729,SP,-20.18472127765632,-48.10547959421644
3531902,Morro Agudo (SP),2022,27933,1048.0771797590146,1459845,SP,-20.688681271633673,-48.153383407691756
3534302,Orlândia (SP),2022,38319,1113.8060766190524,2864547,SP,-20.697870757231975,-47.90582998558643
3549409,São Joaquim da Barra (SP),2022,48558,1164.3519753610015,2485889,SP,-20.550527890050216,-47.93854860549536
3513207,Cristais Paulista (SP),2022,9272,834.4373767463458,431298,SP,-20.371318732681946,-47.40089329455281
3516200,Franca (SP),2022,352536,1631.4717938137258,13076033,SP,-20.555205288049443,-47.38108965334202
3523701,Itirapuã (SP),2022,5779,750.3000036096698,188763,SP,-20.657567897326768,-47.169387436855075
3525409,Jeriquara (SP),2022,3863,682.1437411226711,153124,SP,-20.34012547599811,-47.574193046841195
3536307,Patrocínio Paulista (SP),2022,14512,918.2873672162268,1599786,SP,-20.704132736005086,-47.28936751902208
3537008,Pedregulho (SP),2022,15525,931.2649334408285,995360,SP,-20.205596916056045,-47.439052122706954
3542701,Restinga (SP),2022,6404,768.1958174290038,253225,SP,-20.648220519335794,-47.505933117550796
3543105,Ribeirão Corrente (SP),2022,4608,711.5849034570176,211827,SP,-20.44890949323265,-47.57332560939578
3543600,Rifaina (SP),2022,4049,689.9337733944851,207289,SP,-20.060796707221787,-47.44091413232667
3549508,São José da Bela Vista (SP),2022,7626,799.1141954277966,281274,SP,-20.587523928197363,-47.62716573508105
3502101,Andradina (SP),2022,59783,1209.6648792960018,4038899,SP,-20.835551214692405,-51.329666949634884
3502804,Araçatuba (SP),2022,200124,1490.0334065212635,10301206,SP,-21.1137908276652,-50.57464075567265
3506201,Bento de Abreu (SP),2022,2606,618.6721907528861,249335,SP,-21.33172862524783,-50.861928465039064
3511003,Castilho (SP),2022,19977,980.5627589847743,1792751,SP,-20.897498285090947,-51.57019161904567
3517802,Guaraçaí (SP),2022,7441,794.729552608403,280625,SP,-21.086354713119444,-51.27932800314115
3518206,Guararapes (SP),2022,31043,1069.8030963148194,1475720,SP,-21.285055484986383,-50.69511324801467
3523008,Itapura (SP),2022,3979,687.0397021113479,136395,SP,-20.59505414787527,-51.440575861433935
3526506,Lavínia (SP),2022,9689,842.4938731832998,180411,SP,-21.15069055852812,-51.032490126468595
3530102,Mirandópolis (SP),2022,27983,1048.4433883931122,788259,SP,-21.080977103064242,-51.130389546734406
3532108,Murutinga do Sul (SP),2022,3737,676.6770824337202,83672,SP,-20.996745561479877,-51.30139845772307
3533205,Nova Independência (SP),2022,4609,711.6215125824626,207949,SP,-21.13529942322686,-51.505192391263336
3537404,Pereira Barreto (SP),2022,24095,1018.0324937250023,1296050,SP,-20.67772822574189,-51.106571754597255
3544400,Rubiácea (SP),2022,2700,624.2591243563395,69439,SP,-21.36085914983683,-50.78577729676887
3552304,Sud Mennucci (SP),2022,7355,792.6582410022711,210355,SP,-20.66756830577092,-50.90092246955083
3556305,Valparaíso (SP),2022,24241,1019.2519164202167,1338314,SP,-21.20301075590908,-50.92375469281062
3504206,Auriflama (SP),2022,13692,907.1737653082325,392589,SP,-20.64412096213896,-50.57996372033736
3515905,Floreal (SP),2022,2733,626.1802499658028,82993,SP,-20.66955414700024,-50.15481058097051
3516804,Gastão Vidigal (SP),2022,3252,653.9998096322814,83275,SP,-20.80429738227336,-50.2027651244766
3516903,General Salgado (SP),2022,10312,853.9725543568671,298226,SP,-20.638256467201874,-50.41578997785245
3518909,Guzolândia (SP),2022,4246,697.8484905841373,97181,SP,-20.62848465383903,-50.71364571025143
3528304,Magda (SP),2022,3165,649.6212236180436,121127,SP,-20.596459118273152,-50.230009561361406
3533304,Nova Luzitânia (SP),2022,2837,632.1048896590148,59752,SP,-20.86865438046997,-50.24939056198197
3500204,Adolfo (SP),2022,4351,701.9358145238314,152745,SP,-21.288675211881632,-49.65327239706206
3525706,José Bonifácio (SP),2022,36633,1104.3287557523986,1642067,SP,-21.08935078473973,-49.779257275198894
3528106,Macaubal (SP),2022,7481,795.6857206822722,215140,SP,-20.83791052221204,-49.97499457574422
3529500,Mendonça (SP),2022,6159,761.373118127446,474541,SP,-21.194000983270662,-49.57023390919152
3531001,Monções (SP),2022,1937,572.8818156354122,63513,SP,-20.86312582206752,-50.079444934050066
3531407,Monte Aprazível (SP),2022,22280,1002.290248618461,880684,SP,-20.737468357873833,-49.76583051264389
3532504,Neves Paulista (SP),2022,9699,842.6832534823996,312975,SP,-20.87045957871798,-49.64647331501452
3532603,Nhandeara (SP),2022,9852,845.5592845712447,437105,SP,-20.673050894031235,-50.04681533604072
3532702,Nipoã (SP),2022,4750,716.7146106651032,103610,SP,-20.89160917055864,-49.77824027953323
3539608,Planalto (SP),2022,4389,703.3936513336828,231891,SP,-21.001186809912657,-49.93597903234725
3539905,Poloni (SP),2022,5592,744.6123364429803,172112,SP,-20.752444707235057,-49.81995313090136
3551306,Sebastianópolis do Sul (SP),2022,3130,647.8299283315739,424963,SP,-20.629155829475106,-49.91589842718105
3555703,União Paulista (SP),2022,1603,544.589707078287,64215,SP,-20.890530805033336,-49.88725863701476
3504602,Bady Bassitt (SP),2022,27260,1043.0895798631955,666078,SP,-20.931531513225654,-49.43762947112837
3504800,Bálsamo (SP),2022,9596,840.7242459049831,311241,SP,-20.70953678359208,-49.55177766771636
3511300,Cedral (SP),2022,12618,891.679759886476,643216,SP,-20.91389011836693,-49.263895939487334
3517505,Guapiaçu (SP),2022,21711,997.1169457082624,942652,SP,-20.742839885663095,-49.18989837331147
3519402,Ibirá (SP),2022,11690,877.3111720743352,342389,SP,-21.074720487434252,-49.22034248376344
3524501,Jaci (SP),2022,7613,798.8091883227536,713599,SP,-20.945043488554038,-49.581152207932526
3530300,Mirassol (SP),2022,63337,1222.4011026740638,3039965,SP,-20.827623254688692,-49.50423902814169
3530409,Mirassolândia (SP),2022,4669,713.8053498450197,209299,SP,-20.594981839272226,-49.487000563713636
3532801,Nova Aliança (SP),2022,6693,775.9526545057952,385750,SP,-21.062597138650183,-49.515964298291394
3533007,Nova Granada (SP),2022,19419,974.9601911802708,593530,SP,-20.475988389448375,-49.33111495734163
3534005,Onda Verde (SP),2022,4771,717.4617191829174,247119,SP,-20.61741968641775,-49.24360544811903
3535002,Palestina (SP),2022,11476,873.8535035925872,466895,SP,-20.321131303000435,-49.497651407618505
3540804,Potirendaba (SP),2022,18496,965.3671210538522,738362,SP,-21.075522113548736,-49.391716525391594
3549805,São José do Rio Preto (SP),2022,480393,1711.4813788147803,23799646,SP,-20.79720979974515,-49.35810110053595
3553401,Tanabi (SP),2022,25265,1027.623234223134,1408897,SP,-20.53118177531208,-49.64642179055875
3555604,Uchoa (SP),2022,10394,855.4370495028018,408571,SP,-20.936935415525674,-49.15772640242568
3503703,Ariranha (SP),2022,7602,798.5507438851528,1283204,SP,-21.185662918436588,-48.77920115371316
3509304,Cajobi (SP),2022,9133,831.6800712490179,194847,SP,-20.87367954767448,-48.8387551003505
3511102,Catanduva (SP),2022,115791,1359.449224688875,6036118,SP,-21.13372810747023,-48.96364400429629
3511201,Catiguá (SP),2022,7003,783.9497892558255,170229,SP,-21.062833900845348,-49.05278340536994
3521507,Irapuã (SP),2022,6867,780.480829620212,199586,SP,-21.26769488640255,-49.397450926392835
3521903,Itajobi (SP),2022,16989,948.7386009442058,1040975,SP,-21.355538319628,-49.05371479217379
3533502,Novo Horizonte (SP),2022,38324,1113.8336166850422,1821682,SP,-21.46916423353635,-49.283797376343095
3535101,Palmares Paulista (SP),2022,9650,841.7536219826864,158111,SP,-21.104708365829094,-48.826674974818346
3535705,Paraíso (SP),2022,6099,759.6656595760728,341514,SP,-21.019626865487265,-48.7646573202434
3538105,Pindorama (SP),2022,14542,918.6831998233221,580741,SP,-21.20979354391733,-48.911616661807415
3544806,Sales (SP),2022,6437,769.0970550897349,203345,SP,-21.34721030840347,-49.50264700404741
3545605,Santa Adélia (SP),2022,14018,911.661658133686,462737,SP,-21.317765798971507,-48.81901424064523
3551900,Severínia (SP),2022,14576,919.130926896117,314475,SP,-20.793130927741196,-48.79375710927991
3552601,Tabapuã (SP),2022,11323,871.3459537865076,304867,SP,-20.93187379256784,-49.0289064866733
3556008,Urupês (SP),2022,13744,907.8959939624265,549725,SP,-21.205201864182307,-49.265165362746444
3506102,Bebedouro (SP),2022,76373,1264.1369522962586,4756160,SP,-20.94044348951208,-48.510739863547485
3510104,Cândido Rodrigues (SP),2022,2889,634.9963304578703,109176,SP,-21.342837190113574,-48.628620544664024
3515608,Fernando Prestes (SP),2022,5942,755.1264239325067,221149,SP,-21.310277951948464,-48.69565353802058
3518602,Guariba (SP),2022,37498,1109.2392716724025,1312652,SP,-21.39594374633233,-48.226559371024415
3524303,Jaboticabal (SP),2022,71821,1250.3560753264883,3877102,SP,-21.218306082053555,-48.287929345531936
3531308,Monte Alto (SP),2022,47574,1159.9379762739638,2825782,SP,-21.25930875145678,-48.53302436031098
3531506,Monte Azul Paulista (SP),2022,18151,961.6706832055518,806993,SP,-20.90886962445662,-48.68130759717281
3539004,Pirangi (SP),2022,10885,863.9964572037375,422168,SP,-21.09385664348999,-48.669444690513465
3539509,Pitangueiras (SP),2022,33674,1086.6981048283426,1637315,SP,-21.006236485033583,-48.24936947278981
3546504,Santa Ernestina (SP),2022,6118,760.2079576999756,122316,SP,-21.45254706515686,-48.366809102920215
3553104,Taiaçu (SP),2022,5677,747.2181680817189,121216,SP,-21.132176723919557,-48.53029782113913
3553203,Taiúva (SP),2022,6548,772.0987413627672,151516,SP,-21.132683952780674,-48.42826771435777
3553708,Taquaritinga (SP),2022,52260,1180.262035211942,1930594,SP,-21.42557869190885,-48.53783245739718
3554409,Terra Roxa (SP),2022,7904,805.5285511316272,182316,SP,-20.778767374414386,-48.34576504032052
3556800,Viradouro (SP),2022,17414,953.5580620174421,512076,SP,-20.884384405201317,-48.309854353480915
3556909,Vista Alegre do Alto (SP),2022,8109,810.1313756166109,547752,SP,-21.176690553699125,-48.64941413550836
3505609,Barrinha (SP),2022,32092,1076.68889535325,658639,SP,-21.232526760713665,-48.09504400962798
3513108,Cravinhos (SP),2022,33281,1084.2519476236137,2054668,SP,-21.339634830194544,-47.74454086311973
3514601,Dumont (SP),2022,9471,838.3214880066889,421940,SP,-21.24711471649453,-47.97976871431744
3525102,Jardinópolis (SP),2022,45282,1149.3265550170452,1933190,SP,-20.992056312387756,-47.82603919963198
3527603,Luís Antônio (SP),2022,12265,886.3290357958932,1813179,SP,-21.552648054801917,-47.78191370638445
3540200,Pontal (SP),2022,37607,1109.8507631425841,1667660,SP,-20.98456356540238,-48.064420209355774
3540903,Pradópolis (SP),2022,17078,949.7567394198672,1224934,SP,-21.344449673478145,-48.08605998627978
3543402,Ribeirão Preto (SP),2022,698642,1810.8798885481297,47434521,SP,-21.210821967796424,-47.82128319922061
3544905,Sales Oliveira (SP),2022,11411,872.7918740446878,474424,SP,-20.831525694155662,-47.85458458209162
3547502,Santa Rita do Passa Quatro (SP),2022,24833,1024.129567471677,874777,SP,-21.68251806373057,-47.507931494489775
3547601,Santa Rosa de Viterbo (SP),2022,23411,1012.2294180442185,890869,SP,-21.50375204353326,-47.366195256871876
3550902,São Simão (SP),2022,13442,903.6668653045454,531982,SP,-21.46154144059031,-47.568265703075326
3551405,Serra Azul (SP),2022,12746,893.5869430141951,190474,SP,-21.31605535297348,-47.54969830965712
3551504,Serrana (SP),2022,43909,1142.7341873797257,1366460,SP,-21.216893414819072,-47.612346757741754
3551702,Sertãozinho (SP),2022,126887,1380.8722793841816,8098068,SP,-21.122913426576563,-48.00885986466505
3501004,Altinópolis (SP),2022,16818,946.7688973887807,646572,SP,-21.017978103314768,-47.3861519241499
3505906,Batatais (SP),2022,58402,1204.5293886608774,2795758,SP,-20.86778488997793,-47.57474128281505
3507803,Brodowski (SP),2022,25201,1027.1090675330863,971558,SP,-21.04951689852504,-47.627781652050984
3509403,Cajuru (SP),2022,23830,1015.8020518158869,841326,SP,-21.275930045960518,-47.31032576580601
3510906,Cássia dos Coqueiros (SP),2022,2799,629.962466288742,212553,SP,-21.263263593737666,-47.14408870633669
3533601,Nuporanga (SP),2022,7391,793.5279043907127,1003709,SP,-20.704849780224897,-47.72907934252227
3547908,Santo Antônio da Alegria (SP),2022,6775,778.0994654031315,201695,SP,-21.092312267163518,-47.195837215724474
3500105,Adamantina (SP),2022,34687,1092.8863032629245,1542109,SP,-21.576640706403197,-51.05678263012425
3514403,Dracena (SP),2022,45474,1150.2339449052308,1626666,SP,-21.55668071920719,-51.58403831233188
3515806,Flora Rica (SP),2022,1487,533.559532120907,47500,SP,-21.698457310927555,-51.37425148666083
3516002,Flórida Paulista (SP),2022,12958,896.7083626731417,289807,SP,-21.539911397545747,-51.1706335094088
3520806,Inúbia Paulista (SP),2022,3615,671.2274417080653,160509,SP,-21.73900470738975,-50.95739904508545
3521606,Irapuru (SP),2022,7085,786.0125978762102,116247,SP,-21.484108889897147,-51.34647047348986
3526001,Junqueirópolis (SP),2022,20448,985.1833650002595,878756,SP,-21.448821756220916,-51.43504498350602
3527405,Lucélia (SP),2022,20061,981.3939431121985,541971,SP,-21.644057263444473,-50.99160293231157
3528908,Mariápolis (SP),2022,3513,666.5458050111538,69906,SP,-21.779153351373797,-51.17180595347706
3531605,Monte Castelo (SP),2022,4222,696.901763616297,130920,SP,-21.254851200483166,-51.571379612722744
3533106,Nova Guataporanga (SP),2022,2156,589.2112847660612,38624,SP,-21.322384289030694,-51.64545283695876
3534609,Osvaldo Cruz (SP),2022,31272,1071.3240326356047,1231458,SP,-21.732727360860014,-50.87386819170863
3534807,Ouro Verde (SP),2022,7779,802.6696135715314,143472,SP,-21.510404926614683,-51.73784425512117
3534906,Pacaembu (SP),2022,14877,923.0543349328377,244522,SP,-21.495489397308695,-51.27420029322318
3535408,Panorama (SP),2022,14964,924.1750946255158,343055,SP,-21.463298345127544,-51.85807599991639
3536000,Parapuã (SP),2022,10580,858.7211263211684,881743,SP,-21.852878730586358,-50.82166853728339
3536406,Paulicéia (SP),2022,7955,806.6834711721478,254094,SP,-21.198323793809823,-51.79070027949519
3543808,Rinópolis (SP),2022,9259,834.181065253971,387788,SP,-21.681161933956773,-50.717448285589384
3544707,Sagres (SP),2022,2474,610.5221295636961,54988,SP,-21.867807039308403,-50.990279193503234
3545100,Salmourão (SP),2022,4808,718.7710249203279,92861,SP,-21.588032466423822,-50.87630330988695
3547106,Santa Mercedes (SP),2022,2956,638.655472028103,73933,SP,-21.31678186108811,-51.73712567378736
3549300,São João do Pau d'Alho (SP),2022,2242,595.2313221932125,64166,SP,-21.22345533502951,-51.673040085423864
3555109,Tupi Paulista (SP),2022,15854,935.3166675869589,375898,SP,-21.390394194887726,-51.58719855394404
3501103,Alto Alegre (SP),2022,3841,681.2006463404916,113062,SP,-21.612516926261577,-50.192116981199746
3504404,Avanhandava (SP),2022,11263,870.3543352510662,219883,SP,-21.4605030898058,-49.9473298092103
3505104,Barbosa (SP),2022,5640,746.0881344551798,129133,SP,-21.29066311044934,-49.92215209359046
3506409,Bilac (SP),2022,7319,791.7847908019384,279245,SP,-21.427772850713566,-50.47925725302321
3506508,Birigui (SP),2022,118979,1365.7901032002378,4489461,SP,-21.26154500268855,-50.350949631252405
3507704,Braúna (SP),2022,5356,737.1892732210449,118470,SP,-21.55309095223882,-50.33938834679344
3508108,Buritama (SP),2022,17210,951.2580537530564,646239,SP,-21.049114685464332,-50.20021961423719
3511904,Clementina (SP),2022,6982,783.4180636126976,200098,SP,-21.570333834346982,-50.46005646313939
3512506,Coroados (SP),2022,5400,738.5948697289775,257148,SP,-21.375556375828133,-50.30336688775487
3516507,Gabriel Monteiro (SP),2022,2763,627.909222106172,109552,SP,-21.499575835036783,-50.564741990942515
3517109,Glicério (SP),2022,4138,693.550486489693,138649,SP,-21.34021867105478,-50.19884308939417
3527702,Luiziânia (SP),2022,4701,714.9599656108123,95717,SP,-21.67262084836909,-50.3508317889724
3537305,Penápolis (SP),2022,61679,1216.5425551713834,2259079,SP,-21.405345074870738,-50.095670761913624
3537701,Piacatu (SP),2022,5519,742.34628236297,116896,SP,-21.57133055960444,-50.64362672416931
3548401,Santópolis do Aguapeí (SP),2022,3899,683.6768525821093,87086,SP,-21.6601870070653,-50.517983544995744
3555208,Turiúba (SP),2022,1818,563.3241428614316,61350,SP,-20.940490126608307,-50.11126876641508
3500709,Agudos (SP),2022,37680,1110.2593978570685,2685446,SP,-22.571864869898512,-49.108538410988146
3503406,Arealva (SP),2022,8130,810.5970264295273,252102,SP,-22.076271121927054,-48.9818692802752
3504305,Avaí (SP),2022,4483,706.9526686799737,330717,SP,-22.18716380396824,-49.316178564018095
3504701,Balbinos (SP),2022,3887,683.1672030138192,62119,SP,-21.89241709520972,-49.33308358185736
3506003,Bauru (SP),2022,379146,1650.1140818938234,18612853,SP,-22.25396870413672,-49.12615834304627
3508306,Cabrália Paulista (SP),2022,4299,699.9226029138161,120867,SP,-22.48946573174087,-49.3729737995417
3508801,Cafelândia (SP),2022,16654,944.8628710470767,737489,SP,-21.73110319334491,-49.54853826806
3514502,Duartina (SP),2022,12328,887.2939876078276,324954,SP,-22.39328454586104,-49.41334097224206
3517000,Getulina (SP),2022,10232,852.5337356442868,220876,SP,-21.78327631307917,-50.027941900544526
3517208,Guaiçara (SP),2022,11239,869.9563667749073,260000,SP,-21.56945140924232,-49.76267407583574
3517307,Guaimbê (SP),2022,5512,742.1275996331669,462426,SP,-21.87845743617557,-49.86059991589777
3518107,Guarantã (SP),2022,6427,768.8243858647636,212071,SP,-21.91614515490628,-49.588365965246055
3519105,Iacanga (SP),2022,10437,856.20090268102,843177,SP,-21.890884361221108,-49.03962506403459
3525805,Júlio Mesquita (SP),2022,4254,698.1630195737245,67851,SP,-21.972951210184057,-49.79336127332422
3526803,Lençóis Paulista (SP),2022,66505,1233.217448668486,5881418,SP,-22.676069766218056,-48.825009288749705
3527108,Lins (SP),2022,74779,1259.3984616978337,8848509,SP,-21.64971786847322,-49.68281595243921
3527504,Lucianópolis (SP),2022,2372,603.9603754863444,73640,SP,-22.473341411521538,-49.55028753528939
3538907,Pirajuí (SP),2022,22431,1003.6431540459303,582403,SP,-21.957558818593807,-49.41346134870494
3539400,Piratininga (SP),2022,15108,926.0173799545012,325773,SP,-22.424959761683105,-49.19182182167889
3540101,Pongaí (SP),2022,3395,660.9785999376858,99854,SP,-21.730175799071734,-49.35888983832379
3541109,Presidente Alves (SP),2022,3804,679.6037732609464,81380,SP,-22.122156554295337,-49.431702621419724
3541604,Promissão (SP),2022,35131,1095.547230595816,2922928,SP,-21.52445543578282,-49.87034927854784
3542503,Reginópolis (SP),2022,7662,799.9564268306383,197943,SP,-21.883072877409614,-49.18045491955012
3544608,Sabino (SP),2022,5112,729.2043004038105,167592,SP,-21.4708183588952,-49.575658283336935
3555901,Uru (SP),2022,1387,523.4375515227405,51166,SP,-21.765971291914582,-49.296280904729784
3501707,Américo Brasiliense (SP),2022,33019,1082.606628030907,1376814,SP,-21.72232664588278,-48.03235241550824
3503208,Araraquara (SP),2022,242228,1537.0134641141344,13194879,SP,-21.79161721056708,-48.181348991093365
3506706,Boa Esperança do Sul (SP),2022,12978,897.0004737663935,426175,SP,-21.93501652879809,-48.463583586914226
3507407,Borborema (SP),2022,14226,914.4765172662579,559934,SP,-21.6107706328263,-49.071988357500466
3513702,Descalvado (SP),2022,31756,1074.5057594028372,2328296,SP,-21.88119560224028,-47.654614474406536
3514007,Dobrada (SP),2022,8759,824.0712500095483,160516,SP,-21.51613343160802,-48.3573088645234
3514304,Dourado (SP),2022,8096,809.8425781243043,856063,SP,-22.11730096936458,-48.33356789622996
3519303,Ibaté (SP),2022,32178,1077.2443537298798,1231163,SP,-21.95090729137834,-48.027272926734696
3519600,Ibitinga (SP),2022,60033,1210.5830020106994,1961941,SP,-21.792959197919664,-48.84784113297976
3522703,Itápolis (SP),2022,39493,1120.1848875956032,1973006,SP,-21.548093520212078,-48.81548804870058
3529302,Matão (SP),2022,79033,1271.8473013600344,6187824,SP,-21.610123995820448,-48.43014450140299
3532900,Nova Europa (SP),2022,9311,835.204395620161,430590,SP,-21.77430626122923,-48.549588222117904
3542909,Ribeirão Bonito (SP),2022,10989,865.7651257989124,412615,SP,-22.06009981402039,-48.1853617101415
3543709,Rincão (SP),2022,9098,830.9798991652775,252857,SP,-21.593883684028214,-48.03203384432533
